ElementGlobalId,IfcClass,ElementName,PropertySet,PropertyName,DataType
0LQbRbb356ZPPjnWfNLEI6,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:578363,Identity Data,Assembly Description,str
2tiCOef6X4xBs8_cxK$f6O,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:580326,Identity Data,Assembly Description,str
2z5qu57LTEJxG43DMN4asH,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:605223,Identity Data,Assembly Description,str
1SoE5vbMX9Ffr5DDUaTjZQ,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:605155,Identity Data,Assembly Description,str
3jHr1vyBX8GP4OQyNAvg0I,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:615029,Identity Data,Assembly Description,str
3KfLR2xmTAA97Sm$xS1aWU,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:605784,Identity Data,Assembly Description,str
34PDZewEr6kegqCLORQN0G,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:614434,Identity Data,Assembly Description,str
3jHr1vyBX8GP4OQyNAvg2m,IfcFlowFitting,M_Round Tee:Standard:Standard:615127,Identity Data,Assembly Description,str
2Ib0b0DrX7NgPFxrhA8IOa,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:585560,Identity Data,Assembly Description,str
2W0XEqd_PDsPFiSACxmBF0,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:602202,Identity Data,Assembly Description,str
3FD25pQh93iwhuv3DUYilR,IfcFlowFitting,M_Round Elbow:2 D:2 D:589200,Identity Data,Assembly Description,str
0sRgNlVwn0AvLCBk95r$Ww,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:632783,Identity Data,Assembly Description,str
3R7vfnWVP1sAO5n1HY8oKy,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:607637,Identity Data,Assembly Description,str
2W0XEqd_PDsPFiSACxmBFc,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:602236,Identity Data,Assembly Description,str
2z5qu57LTEJxG43DMN4ar0,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:605430,Identity Data,Assembly Description,str
3Pit05g8D5sh3Tul5sFe6t,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:734115,Identity Data,Assembly Description,str
3Ek3SinRTCiRRT510INx_8,IfcFlowFitting,M_Round Elbow:2 D:2 D:588853,Identity Data,Assembly Description,str
3N0jYBzwL4wx$15TeRgFoW,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:619322,Identity Data,Assembly Description,str
2tiCOef6X4xBs8_cxK$f6m,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:580302,Identity Data,Assembly Description,str
1nJ$eNo3P3bPkcbJTdXIw2,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:586613,Identity Data,Assembly Description,str
1Bt2bbQ3vCRRncVtkgKpCb,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:582413,Identity Data,Assembly Description,str
0uBb5eWpXENhgCHv_vTMLR,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:609751,Identity Data,Assembly Description,str
1i8VmiVhTBJfZn39qjfOsg,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:613925,Identity Data,Assembly Description,str
3jHr1vyBX8GP4OQyNAvg7y,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:615323,Identity Data,Assembly Description,str
0LQbRbb356ZPPjnWfNLEIQ,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:578343,Identity Data,Assembly Description,str
2jgIc0Qiv6mgnxn7VATTnj,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:609538,Identity Data,Assembly Description,str
1i8VmiVhTBJfZn39qjfOpm,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:614271,Identity Data,Assembly Description,str
3CSAfi4Zn09exUD_brFZJQ,IfcFlowFitting,M_Rectangular Tee:Standard:Standard:619826,Identity Data,Assembly Description,str
2GNFiIY7PF$9tCs_U_rVuB,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:636118,Identity Data,Assembly Description,str
0uBb5eWpXENhgCHv_vTMMv,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:609589,Identity Data,Assembly Description,str
1LjmpuUJ9En9lEdvTLiQz8,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:618534,Identity Data,Assembly Description,str
1pT7e75LjAgh6lOpeitwYa,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:634573,Identity Data,Assembly Description,str
1i8VmiVhTBJfZn39qjfOs3,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:613900,Identity Data,Assembly Description,str
1xQxjqdub1F9Zkcf7hNaZ6,IfcFlowFitting,M_Rectangular Tee:Standard:Standard:587291,Identity Data,Assembly Description,str
3CSAfi4Zn09exUD_brFZRA,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:620322,Identity Data,Assembly Description,str
2W0XEqd_PDsPFiSACxmBEb,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:602175,Identity Data,Assembly Description,str
3CSAfi4Zn09exUD_brFZUE,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:620134,Identity Data,Assembly Description,str
0uBb5eWpXENhgCHv_vTMOB,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:609927,Identity Data,Assembly Description,str
3oIxNfHLz43RKbF1JGc7V0,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:747745,Identity Data,Assembly Description,str
34PDZewEr6kegqCLORQN11,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:614515,Identity Data,Assembly Description,str
3N0jYBzwL4wx$15TeRgFsQ,IfcFlowFitting,M_Rectangular Tee:Standard:Standard:619008,Identity Data,Assembly Description,str
0Y7ffgm51ChP1MHnHpBZFZ,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:606879,Identity Data,Assembly Description,str
3jHr1vyBX8GP4OQyNAvg4F,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:615272,Identity Data,Assembly Description,str
3CSAfi4Zn09exUD_brFZUn,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:620121,Identity Data,Assembly Description,str
3a2ZesuUv1LByxghdI8VrV,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:577021,Identity Data,Assembly Description,str
0sRgNlVwn0AvLCBk95r$OT,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:633320,Identity Data,Assembly Description,str
31Wi8h84rAFhbjNsr8zAif,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:584749,Identity Data,Assembly Description,str
2qwqb_HL9EKO1kbOFaSgDQ,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:577934,Identity Data,Assembly Description,str
2XNdKJ1v5Blv3TumHCF6qH,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:632237,Identity Data,Assembly Description,str
0JI0reCsL3Cu2Zx6jg01Rf,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:596451,Identity Data,Assembly Description,str
2W0XEqd_PDsPFiSACxmB8w,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:602528,Identity Data,Assembly Description,str
3547Jr3Fv4nhhHWHMCoXbp,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:633449,Identity Data,Assembly Description,str
0sRgNlVwn0AvLCBk95r$PH,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:633252,Identity Data,Assembly Description,str
2zJ_TZ$gvEh9X4OTV4V5bN,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:604442,Identity Data,Assembly Description,str
28X4$1gVDBGfu7a2bfE8m5,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:617056,Identity Data,Assembly Description,str
2W0XEqd_PDsPFiSACxmArE,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:601812,Identity Data,Assembly Description,str
0JI0reCsL3Cu2Zx6jg01TB,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:596033,Identity Data,Assembly Description,str
1SoE5vbMX9Ffr5DDUaTjZN,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:605166,Identity Data,Assembly Description,str
0Uk_0$329EPPWa7jxMy2H2,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:610336,Identity Data,Assembly Description,str
3_T5bNv6XAJPJSfD_AzAei,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:631416,Identity Data,Assembly Description,str
2zJ_TZ$gvEh9X4OTV4V5WV,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:604242,Identity Data,Assembly Description,str
1GkzlmPcH0QOU$zSigxFHS,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:611126,Identity Data,Assembly Description,str
1gW$dr5u590gCcZGG3AF9P,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:729860,Identity Data,Assembly Description,str
2XNdKJ1v5Blv3TumHCF6r3,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:632319,Identity Data,Assembly Description,str
1gW$dr5u590gCcZGG3AE3I,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:733583,Identity Data,Assembly Description,str
0Uk_0$329EPPWa7jxMy2Jn,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:610451,Identity Data,Assembly Description,str
3KfLR2xmTAA97Sm$xS1ZQl,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:606441,Identity Data,Assembly Description,str
23z4C8XmPFJfvM1VkVYjaU,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:718319,Identity Data,Assembly Description,str
3R7vfnWVP1sAO5n1HY8oPh,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:607938,Identity Data,Assembly Description,str
0uBb5eWpXENhgCHv_vTMO6,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:609930,Identity Data,Assembly Description,str
3Xz4QBoKnDyhOmF73ZDgYh,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:727854,Identity Data,Assembly Description,str
22RbTV7nbE9eGIvmLVVYrV,IfcFlowFitting,M_Round Tee:Standard:Standard:589643,Identity Data,Assembly Description,str
1xQxjqdub1F9Zkcf7hNaYx,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:587366,Identity Data,Assembly Description,str
28X4$1gVDBGfu7a2bfE8mv,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:617052,Identity Data,Assembly Description,str
3R7vfnWVP1sAO5n1HY8oRV,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:607862,Identity Data,Assembly Description,str
2eGk8b7S9EYgiKcuDXjUnL,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:593900,Identity Data,Assembly Description,str
28X4$1gVDBGfu7a2bfE8xJ,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:616630,Identity Data,Assembly Description,str
0uBb5eWpXENhgCHv_vTML7,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:609739,Identity Data,Assembly Description,str
1gW$dr5u590gCcZGG3AFCq,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:729705,Identity Data,Assembly Description,str
2W0XEqd_PDsPFiSACxmBAw,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:602400,Identity Data,Assembly Description,str
2uLsSqMUn7Quewr1qsVRtj,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:637042,Identity Data,Assembly Description,str
2uLsSqMUn7Quewr1qsVRBl,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:636784,Identity Data,Assembly Description,str
2XNdKJ1v5Blv3TumHCF6rG,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:632300,Identity Data,Assembly Description,str
22RbTV7nbE9eGIvmLVVz9o,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:589926,Identity Data,Assembly Description,str
2jgIc0Qiv6mgnxn7VATTgc,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:609225,Identity Data,Assembly Description,str
23z4C8XmPFJfvM1VkVYje$,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:718542,Identity Data,Assembly Description,str
32K4MmAXfD$9t1_ByHsQDY,IfcFlowFitting,M_Round Tee:Standard:Standard:595332,Identity Data,Assembly Description,str
0JI0reCsL3Cu2Zx6jg01Zc,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:595948,Identity Data,Assembly Description,str
1LjmpuUJ9En9lEdvTLiQy6,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:618600,Identity Data,Assembly Description,str
0Uk_0$329EPPWa7jxMy2IM,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:610548,Identity Data,Assembly Description,str
2uLsSqMUn7Quewr1qsVR8Q,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:636805,Identity Data,Assembly Description,str
0sRgNlVwn0AvLCBk95r$P1,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:633268,Identity Data,Assembly Description,str
2GNFiIY7PF$9tCs_U_rVcE,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:635731,Identity Data,Assembly Description,str
31Wi8h84rAFhbjNsr8zAtS,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:584408,Identity Data,Assembly Description,str
0IGipjjlvDxvBIBwCEG5MB,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:600539,Identity Data,Assembly Description,str
2W0XEqd_PDsPFiSACxmB8Z,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:602553,Identity Data,Assembly Description,str
1VueUwnQjBMhnvJE48l1NR,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:631142,Identity Data,Assembly Description,str
1G$vhmQXn2Jvv399dvK$ua,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:612629,Identity Data,Assembly Description,str
1xQxjqdub1F9Zkcf7hNaYr,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:587368,Identity Data,Assembly Description,str
1GkzlmPcH0QOU$zSigxFIL,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:611327,Identity Data,Assembly Description,str
0sRgNlVwn0AvLCBk95r$QO,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:633197,Identity Data,Assembly Description,str
0uBb5eWpXENhgCHv_vTMQ_,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:609842,Identity Data,Assembly Description,str
1GkzlmPcH0QOU$zSigxFJj,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:611207,Identity Data,Assembly Description,str
32K4MmAXfD$9t1_ByHsQ4Z,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:595909,Identity Data,Assembly Description,str
1gW$dr5u590gCcZGG3AF5n,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:729132,Identity Data,Assembly Description,str
1LjmpuUJ9En9lEdvTLiR1h,IfcFlowFitting,M_Rectangular Tee:Standard:Standard:618245,Identity Data,Assembly Description,str
0IGipjjlvDxvBIBwCEG5Mq,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:600548,Identity Data,Assembly Description,str
1vfMIQPwD89hk55UVXsnnq,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:579499,Identity Data,Assembly Description,str
2Ib0b0DrX7NgPFxrhA8Jd2,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:585918,Identity Data,Assembly Description,str
3jHr1vyBX8GP4OQyNAvgOY,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:615493,Identity Data,Assembly Description,str
2APLVywBjFiBdr7tJLzvjY,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:610062,Identity Data,Assembly Description,str
28X4$1gVDBGfu7a2bfE8xQ,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:616639,Identity Data,Assembly Description,str
3jHr1vyBX8GP4OQyNAvgIJ,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:616180,Identity Data,Assembly Description,str
1pT7e75LjAgh6lOpeitwYc,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:634575,Identity Data,Assembly Description,str
0qWBJGWWnEafrxFae40ceq,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:594812,Identity Data,Assembly Description,str
28X4$1gVDBGfu7a2bfE8$v,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:616860,Identity Data,Assembly Description,str
1g9OLuC_bCgfhiDAcxypAb,IfcFlowFitting,M_Round Elbow:2 D:2 D:588569,Identity Data,Assembly Description,str
23z4C8XmPFJfvM1VkVYjoT,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:716908,Identity Data,Assembly Description,str
0J3q8r36T0QQtYHes8eE2b,IfcFlowFitting,magicirc_tee_centric_90_001:magicirc_tee_centric_90_001:magicirc_tee_centric_90_001:710905,Identity Data,Assembly Description,str
1xQxjqdub1F9Zkcf7hNain,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:587244,Identity Data,Assembly Description,str
1i8VmiVhTBJfZn39qjfOmH,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:614302,Identity Data,Assembly Description,str
1GkzlmPcH0QOU$zSigxFKd,IfcFlowFitting,M_Rectangular Tee:Standard:Standard:610893,Identity Data,Assembly Description,str
1pT7e75LjAgh6lOpeitwXv,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:634384,Identity Data,Assembly Description,str
2GNFiIY7PF$9tCs_U_rVbS,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:635777,Identity Data,Assembly Description,str
1xQxjqdub1F9Zkcf7hNaj3,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:587166,Identity Data,Assembly Description,str
0uBb5eWpXENhgCHv_vTMLd,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:609771,Identity Data,Assembly Description,str
0IGipjjlvDxvBIBwCEG5TX,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:600881,Identity Data,Assembly Description,str
1SoE5vbMX9Ffr5DDUaTjbO,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:604769,Identity Data,Assembly Description,str
0JI0reCsL3Cu2Zx6jg01Sg,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:596000,Identity Data,Assembly Description,str
2eGk8b7S9EYgiKcuDXjUnZ,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:593882,Identity Data,Assembly Description,str
01tUihcqPE_8Wptph8g7UO,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:640952,Identity Data,Assembly Description,str
2uLsSqMUn7Quewr1qsVRF1,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:636510,Identity Data,Assembly Description,str
3Xz4QBoKnDyhOmF73ZDgYg,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:727855,Identity Data,Assembly Description,str
3kD1gFmCrBdPaUKrQLRNmB,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:725243,Identity Data,Assembly Description,str
1wfdcWmo15UvE7ac1GxPIK,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:637849,Identity Data,Assembly Description,str
2WzPspHRfEKPwJyB55$Ncd,IfcFlowFitting,M_Rectangular Tee:Standard:Standard:627227,Identity Data,Assembly Description,str
0JI0reCsL3Cu2Zx6jg01QU,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:596372,Identity Data,Assembly Description,str
3KfLR2xmTAA97Sm$xS1ZVQ,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:606620,Identity Data,Assembly Description,str
3jHr1vyBX8GP4OQyNAvgL9,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:616238,Identity Data,Assembly Description,str
3CSAfi4Zn09exUD_brFZTZ,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:620171,Identity Data,Assembly Description,str
2W0XEqd_PDsPFiSACxmArL,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:601807,Identity Data,Assembly Description,str
2GNFiIY7PF$9tCs_U_rVvK,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:636041,Identity Data,Assembly Description,str
2Y3VevX_X0qh8KQkL229N0,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:612730,Identity Data,Assembly Description,str
3t7zDbkZn2keDvQhH_ZnMN,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:718647,Identity Data,Assembly Description,str
3E$HCkw6f2dvZkvEJvb0Ei,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:712175,Identity Data,Assembly Description,str
2XNdKJ1v5Blv3TumHCF6tn,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:632141,Identity Data,Assembly Description,str
1LjmpuUJ9En9lEdvTLiQyC,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:618594,Identity Data,Assembly Description,str
3547Jr3Fv4nhhHWHMCoXcB,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:633489,Identity Data,Assembly Description,str
2zJ_TZ$gvEh9X4OTV4V5a8,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:604485,Identity Data,Assembly Description,str
0uBb5eWpXENhgCHv_vTMRc,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:609898,Identity Data,Assembly Description,str
0sRgNlVwn0AvLCBk95r$PX,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:633236,Identity Data,Assembly Description,str
2W0XEqd_PDsPFiSACxmBCT,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:602247,Identity Data,Assembly Description,str
2uLsSqMUn7Quewr1qsVRCl,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:636592,Identity Data,Assembly Description,str
0sRgNlVwn0AvLCBk95r$OD,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:633336,Identity Data,Assembly Description,str
23z4C8XmPFJfvM1VkVYjou,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:716873,Identity Data,Assembly Description,str
1gW$dr5u590gCcZGG3AF9a,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:729913,Identity Data,Assembly Description,str
0xRvsonrf2sAjqECooHOW3,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:714673,Identity Data,Assembly Description,str
0uBb5eWpXENhgCHv_vTMRX,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:609901,Identity Data,Assembly Description,str
28X4$1gVDBGfu7a2bfE8nu,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:616989,Identity Data,Assembly Description,str
3R7vfnWVP1sAO5n1HY8oOR,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:607922,Identity Data,Assembly Description,str
2eGk8b7S9EYgiKcuDXjV90,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:594425,Identity Data,Assembly Description,str
3t7zDbkZn2keDvQhH_ZnN6,IfcFlowFitting,M_Rectangular Elbow - Mitered:Standard:Standard:718694,Identity Data,Assembly Description,str
0xRvsonrf2sAjqECooHOXH,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:714723,Identity Data,Assembly Description,str
2uLsSqMUn7Quewr1qsVRDC,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:636627,Identity Data,Assembly Description,str
3KfLR2xmTAA97Sm$xS1aa4,IfcFlowFitting,M_Rectangular Elbow - Radius:1.5 W:1.5 W:606018,Identity Data,Assembly Description,str
3_T5bNv6XAJPJSfD_AzAhj,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:631481,Identity Data,Assembly Description,str
2uLsSqMUn7Quewr1qsVRAm,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:636719,Identity Data,Assembly Description,str
35XeZ$id57SwwoNzWGXqs0,IfcFlowFitting,M_Round Tee:Standard:Standard:637592,Identity Data,Assembly Description,str
35XeZ$id57SwwoNzWGXqrO,IfcFlowFitting,M_Round Elbow:1.5 D:1.5 D:637504,Identity Data,Assembly Description,str
